Fwy	District	County	City	CA PM	Abs PM	Length	ID	Name	Lanes	Type	Sensor Type	HOV	MS ID	IRM
I405-N	7	Los Angeles	Carson	10.9	34.672	.33	771939	213TH ST	4	Mainline	loops	No	2046	
I405-N	7	Los Angeles	Carson	10.9	34.672	.33	771941	213TH ST	1	HOV	loops	24H	2046	
I405-N	7	Los Angeles	Carson	11.32	35.092		716658	AVALON	1	On Ramp	loops	No	3083	
I405-N	7	Los Angeles	Carson	11.32	35.092	.46	764565	AVALON	1	HOV	loops	24H	3083	
I405-N	7	Los Angeles	Carson	11.32	35.092	.46	717735	AVALON	4	Mainline	loops	No	3083	
I405-N	7	Los Angeles	Carson	11.32	35.092		717734	AVALON	1	Off Ramp	loops	No	3083	
I405-N	7	Los Angeles	Carson	11.82	35.592	.365	716659	TRUCK SCALE 1	5	Mainline	loops	No	2045	
I405-N	7	Los Angeles	Carson	11.82	35.592	.365	764659	TRUCK SCALE 1	1	HOV	loops	24H	2045	
I405-N	7	Los Angeles	Carson	11.82	35.592		766495	TRUCK SCALE 1	2	Coll/Dist	loops	No	2045	
I405-N	7	Los Angeles	Carson	12.05	35.822	.375	766505	TRUCK SCALE 2	5	Mainline	loops	No	2044	
I405-N	7	Los Angeles	Carson	12.05	35.822	.375	766506	TRUCK SCALE 2	1	HOV	loops	24H	2044	
I405-N	7	Los Angeles	Carson	12.57	36.342		766268	MAIN	2	Off Ramp	loops	No	3073	
I405-N	7	Los Angeles	Carson	12.57	36.342	.275	718259	MAIN	5	Mainline	loops	No	3073	
I405-N	7	Los Angeles	Carson	12.57	36.342	.275	717738	MAIN	1	HOV	loops	24H	3073	
I405-N	7	Los Angeles	Carson	12.6	36.372	.305	773000	FROM NB 110 CONN	3	Mainline		No	2264	
I405-N	7	Los Angeles	Carson	12.6	36.372	.305	773002	FROM NB 110 CONN	1	HOV		24H	2264	
I405-N	7	Los Angeles		13	36.772		772474	N/B 405 TO N/B 110	1	Fwy-Fwy	loops	No	2477	
I405-N	7	Los Angeles		13	36.772		772475	N/B 405 TO N/B 110	2	Fwy-Fwy	loops	No	2477	
I405-N	7	Los Angeles		13	36.772		772473	N/B 405 TO S/B 110	1	Fwy-Fwy	loops	No	2477	
I405-N	7	Los Angeles		13.18	36.952	.355	769249	N OF 110	1	HOV	loops	24H	2480	
I405-N	7	Los Angeles		13.18	36.952	.355	716663	N OF 110	4	Mainline	loops	No	2480	
I405-N	7	Los Angeles		13.31	37.082		716664	VERMONT	1	On Ramp	loops	No	3046	
I405-N	7	Los Angeles		13.31	37.082	.315	717740	VERMONT	5	Mainline	loops	No	3046	
I405-N	7	Los Angeles		13.31	37.082	.315	762547	VERMONT	1	HOV	loops	24H	3046	
I405-N	7	Los Angeles	Los Angeles	13.81	37.582		716665	NORMANDIE1	1	On Ramp	loops	No	3047	
I405-N	7	Los Angeles	Los Angeles	13.81	37.582	.515	762549	NORMANDIE1	1	HOV	loops	24H	3047	
I405-N	7	Los Angeles	Los Angeles	13.81	37.582	.515	717742	NORMANDIE1	4	Mainline	loops	No	3047	
I405-N	7	Los Angeles	Los Angeles	13.81	37.582		717741	NORMANDIE1	1	Off Ramp	loops	No	3047	
I405-N	7	Los Angeles	Los Angeles	14.34	38.112		717743	WESTERN	1	Off Ramp	loops	No	3048	
I405-N	7	Los Angeles	Los Angeles	14.34	38.112	.575	717744	WESTERN	4	Mainline	loops	No	3048	
I405-N	7	Los Angeles	Los Angeles	14.34	38.112		716667	WESTERN	1	On Ramp	loops	No	3048	
I405-N	7	Los Angeles	Los Angeles	14.34	38.112	.355	761435	WESTERN	1	HOV	loops	24H	3048	
I405-N	7	Los Angeles	Torrance	14.52	38.292	.31	764613	190TH	1	HOV	loops	24H	3373	
I405-N	7	Los Angeles	Torrance	14.96	38.732	.455	761439	VAN NESS	1	HOV	loops	24H	2043	
I405-N	7	Los Angeles	Torrance	14.96	38.732	.545	716670	VAN NESS	4	Mainline	loops	No	2043	
I405-N	7	Los Angeles	Torrance	15.43	39.202		716671	CRENSHAW BLVD	1	On Ramp	loops	No	3049	
I405-N	7	Los Angeles	Torrance	15.43	39.202		717747	CRENSHAW BLVD	1	Off Ramp	loops	No	3049	
I405-N	7	Los Angeles	Torrance	15.43	39.202	.52	761441	CRENSHAW BLVD	1	HOV	loops	24H	3049	
I405-N	7	Los Angeles	Torrance	15.43	39.202	.52	718266	CRENSHAW BLVD	4	Mainline	loops	No	3049	
I405-N	7	Los Angeles	Torrance	16	39.772	.615	761532	YUKON	1	HOV	loops	24H	2042	
I405-N	7	Los Angeles	Torrance	16	39.772	.615	718267	YUKON	4	Mainline	loops	No	2042	
I405-N	7	Los Angeles	Torrance	16.66	40.432	.505	761444	ARTESIA 2	1	HOV	loops	24H	3050	
I405-N	7	Los Angeles	Torrance	16.66	40.432		717749	ARTESIA 2	1	Off Ramp	loops	No	3050	
I405-N	7	Los Angeles	Torrance	16.66	40.432	.505	717750	ARTESIA 2	4	Mainline	loops	No	3050	
I405-N	7	Los Angeles	Torrance	16.66	40.432		716676	ARTESIA 2	1	On Ramp	loops	No	3050	
I405-N	7	Los Angeles	Lawndale	17.01	40.782		716678	REDONDO BEACH BL	1	On Ramp	loops	No	3051	
I405-N	7	Los Angeles	Lawndale	17.01	40.782	.43	717752	REDONDO BEACH BL	4	Mainline	loops	No	3051	
I405-N	7	Los Angeles	Lawndale	17.01	40.782	.43	762552	REDONDO BEACH	1	HOV	loops	24H	3051	
I405-N	7	Los Angeles	Lawndale	17.52	41.292	.595	717756	HAWTHORNE BLVD	1	HOV	loops	24H	3052	
I405-N	7	Los Angeles	Lawndale	17.52	41.292		716680	HAWTHORNE BLVD	1	On Ramp	loops	No	3052	
I405-N	7	Los Angeles	Lawndale	17.52	41.292		717754	HAWTHORNE BLVD	1	Off Ramp	loops	No	3052	
I405-N	7	Los Angeles	Lawndale	17.52	41.292	.595	717755	HAWTHORNE BLVD	4	Mainline	loops	No	3052	
I405-N	7	Los Angeles	Lawndale	18.2	41.972		716683	INGLEWOOD NB	1	On Ramp	loops	No	3053	
I405-N	7	Los Angeles	Lawndale	18.2	41.972	.415	717759	INGLEWOOD 1	1	HOV	loops	24H	3053	
I405-N	7	Los Angeles	Lawndale	18.2	41.972		717757	INGLEWOOD NB	1	Off Ramp	loops	No	3053	
I405-N	7	Los Angeles	Lawndale	18.2	41.972	.415	717758	INGLEWOOD 1	4	Mainline	loops	No	3053	
I405-N	7	Los Angeles	Redondo Beach	18.35	42.122		716685	INGLEWOOD SB	1	On Ramp	loops	No	3054	
I405-N	7	Los Angeles	Redondo Beach	18.35	42.122	.48	717760	INGLEWOOD 2	4	Mainline	loops	No	3054	
I405-N	7	Los Angeles	Redondo Beach	18.35	42.122	.48	717761	INGLEWOOD 2	1	HOV	loops	24H	3054	
I405-N	7	Los Angeles	Hawthorne	19.16	42.932	.505	717763	ROSECRANS 1	4	Mainline	loops	No	3055	
I405-N	7	Los Angeles	Hawthorne	19.16	42.932		716687	ROSECRANS EB	1	On Ramp	loops	No	3055	
I405-N	7	Los Angeles	Hawthorne	19.16	42.932		717762	ROSECRANS EB	1	Off Ramp	loops	No	3055	
I405-N	7	Los Angeles	Hawthorne	19.16	42.932	.505	762555	ROSECRANS 1	1	HOV	loops	24H	3055	
I405-N	7	Los Angeles	Hawthorne	19.36	43.132	.205	762557	ROSECRANS 2	1	HOV	loops	24H	3056	
I405-N	7	Los Angeles	Hawthorne	19.36	43.132	.205	717765	ROSECRANS 2	4	Mainline	loops	No	3056	
I405-N	7	Los Angeles	Hawthorne	19.36	43.132		716688	ROSECRANS WB	1	On Ramp	loops	No	3056	
I405-N	7	Los Angeles	Hawthorne	19.57	43.342	.385	716689	137TH	5	Mainline	loops	No	2054	
I405-N	7	Los Angeles	Hawthorne	19.57	43.342	.385	761448	137TH STREET	1	HOV	loops	24H	2054	
I405-N	7	Los Angeles	Hawthorne	20.13	43.902	.41	717769	EL SEGUNDO 1	4	Mainline	loops	No	3057	
I405-N	7	Los Angeles	Hawthorne	20.13	43.902		717767	EL SEGUNDO EB	1	On Ramp	loops	No	3057	
I405-N	7	Los Angeles	Hawthorne	20.13	43.902	.41	762559	EL SEGUNDO 1	1	HOV	loops	24H	3057	
I405-N	7	Los Angeles	Hawthorne	20.13	43.902		717768	EL SEGUNDO EB	1	Off Ramp	loops	No	3057	
I405-N	7	Los Angeles		20.39	44.162	.235	761455	EL SEGUNDO 2	4	Mainline	loops	No	3058	
I405-N	7	Los Angeles		20.39	44.162	.235	761452	EL SEGUNDO 2	1	HOV	loops	24H	3058	
I405-N	7	Los Angeles		20.39	44.162		764682	EL SEGUNDO WB	1	Off Ramp	loops	No	3058	
I405-N	7	Los Angeles		20.39	44.162		716692	EL SEGUNDO WB	1	On Ramp	loops	No	3058	
I405-N	7	Los Angeles		20.6	44.372	.975	762561	122ND	1	HOV	loops	24H	2055	
I405-N	7	Los Angeles		20.6	44.372	.488	716694	122ND	5	Mainline	loops	No	2055	
I405-N	7	Los Angeles		R21.1	44.872		761468	IMPERIAL EB	1	On Ramp	loops	No	3352	
I405-N	7	Los Angeles		R21.365	45.137	.869	759427	FM 105 WB	4	Mainline	loops	No	2915	
I405-N	7	Los Angeles		R21.365	45.137		718470	WB 105 TO NB 405 #2	1	On Ramp	loops	No	2915	
I405-N	7	Los Angeles		R21.39	45.162		718057	IMPERIAL WB	1	On Ramp	loops	No	3353	
I405-N	7	Los Angeles	Inglewood	22.34	46.112	.657	769228	OLIVE / MANCHESTER	4	Mainline	loops	No	3361	
I405-N	7	Los Angeles	Inglewood	22.34	46.112	1.04	769232	OLIVE	1	HOV	loops	24H	3361	
I405-N	7	Los Angeles	Inglewood	22.68	46.452	.18	761482	CENTURY 1	6	Mainline	loops	No	3354	
I405-N	7	Los Angeles	Inglewood	22.68	46.452		764700	CENTURY 1	3	Off Ramp	loops	No	3354	
I405-N	7	Los Angeles	Inglewood	22.68	46.452		716696	CENTURY EB	1	On Ramp	loops	No	3354	
I405-N	7	Los Angeles	Inglewood	22.68	46.452	.18	769255	CENTURY 1	1	HOV	loops	24H	3354	
I405-N	7	Los Angeles	Inglewood	22.7	46.472	.01	776846	ARBOR VITAE	1	HOV		24H	2057	
I405-N	7	Los Angeles	Inglewood	22.7	46.472		716695	CENTURY WB	1	On Ramp	loops	No	3355	
I405-N	7	Los Angeles	Inglewood	22.7	46.472	.01	776844	ARBOR VITAE	4	Mainline		No	2057	
I405-N	7	Los Angeles	Inglewood	22.7	46.472	.33	761492	CENTURY 2	6	Mainline	loops	No	3355	
I405-N	7	Los Angeles	Inglewood	22.7	46.472	.33	769259	CENTURY 2	1	HOV	loops	24H	3355	
I405-N	7	Los Angeles	Inglewood	23.36	47.132	.385	717776	MANCHESTER 1	4	Mainline	loops	No	3356	
I405-N	7	Los Angeles	Inglewood	23.36	47.132		716697	MANCHESTER EB	2	On Ramp	loops	No	3356	
I405-N	7	Los Angeles	Inglewood	23.36	47.132		717775	MANCHESTER EB	2	Off Ramp	loops	No	3356	
I405-N	7	Los Angeles	Inglewood	23.36	47.132	.385	769260	MANCHESTER 1	1	HOV	loops	24H	3356	
I405-N	7	Los Angeles	Inglewood	23.47	47.242	.125	769263	MANCHESTER 2	1	HOV	loops	24H	3357	
I405-N	7	Los Angeles	Inglewood	23.47	47.242		716698	MANCHESTER WB	1	On Ramp	loops	No	3357	
I405-N	7	Los Angeles	Inglewood	23.47	47.242	.125	717777	MANCHESTER 2	4	Mainline	loops	No	3357	
I405-N	7	Los Angeles	Inglewood	23.61	47.382	.39	769236	LA CIENEGA	1	HOV	loops	24H	3360	
I405-N	7	Los Angeles	Inglewood	23.61	47.382	.39	764583	LA CIENEGA	4	Mainline	loops	No	3360	
I405-N	7	Los Angeles	Inglewood	24.25	48.022	.745	769265	LA TIJERA	1	HOV	loops	24H	3358	
I405-N	7	Los Angeles	Inglewood	24.25	48.022	.745	717779	LA TIJERA	4	Mainline	loops	No	3358	
I405-N	7	Los Angeles	Inglewood	24.25	48.022		716701	LA TIJERA	1	On Ramp	loops	No	3358	
I405-N	7	Los Angeles	Inglewood	24.25	48.022		717778	LA TIJERA	2	Off Ramp	loops	No	3358	
I405-N	7	Los Angeles	Los Angeles	25.1	48.872	.58	774097	HOWARD HUGHES PKWY	1	HOV	loops	24H	4555	
I405-N	7	Los Angeles	Los Angeles	25.1	48.872		771970	HOWARD HUGHES PKWY	1	On Ramp	loops	No	4555	
I405-N	7	Los Angeles	Los Angeles	25.1	48.872	.58	771969	HOWARD HUGHES PKWY	4	Mainline	loops	No	4555	
I405-N	7	Los Angeles		25.41	49.182		765133	CENTINELA	1	Off Ramp	loops	No	2251	
I405-N	7	Los Angeles		25.41	49.182	.45	769242	CENTINELA	1	HOV	loops	24H	2251	
I405-N	7	Los Angeles		25.41	49.182	.45	718291	CENTINELA	5	Mainline	loops	No	2251	
I405-N	7	Los Angeles	Culver City	26	49.772	.37	774095	JEFFERSON	1	HOV	loops	24H	3197	
I405-N	7	Los Angeles	Culver City	26	49.772		769507	JEFFERSON	1	On Ramp	loops	No	3197	
I405-N	7	Los Angeles	Culver City	26	49.772		769506	JEFFERSON	2	Off Ramp	loops	No	3197	
I405-N	7	Los Angeles	Culver City	26	49.772	.37	769496	JEFFERSON	4	Mainline	loops	No	3197	
I405-N	7	Los Angeles	Culver City	26.15	49.922	.42	718292	N OF 90	4	Mainline	loops	No	2420	
I405-N	7	Los Angeles	Culver City	26.15	49.922	.675	774106	N OF 90	1	HOV	loops	24H	2420	
I405-N	7	Los Angeles	Los Angeles	26.84	50.612	.6	768643	BRADDOCK	5	Mainline	loops	No	3194	
I405-N	7	Los Angeles	Los Angeles	26.84	50.612		765113	BRADDOCK	1	Off Ramp	loops	No	3194	
I405-N	7	Los Angeles	Culver City	27.35	51.122	.83	772518	CULVER	1	HOV	loops	24H	3199	
I405-N	7	Los Angeles	Culver City	27.35	51.122		716710	CULVER	1	On Ramp	loops	No	3199	
I405-N	7	Los Angeles	Culver City	27.35	51.122	.485	717787	CULVER	5	Mainline	loops	No	3199	
I405-N	7	Los Angeles	Culver City	27.81	51.582		716713	VENICE	1	On Ramp	loops	No	3193	
I405-N	7	Los Angeles	Culver City	27.81	51.582		717789	VENICE	1	Off Ramp	loops	No	3193	
I405-N	7	Los Angeles	Culver City	27.81	51.582	.375	774099	VENICE	1	HOV	loops	24H	3193	
I405-N	7	Los Angeles	Culver City	27.81	51.582	.375	717790	VENICE	5	Mainline	loops	No	3193	
I405-N	7	Los Angeles	Los Angeles	28.1	51.872	.355	772439	N/O VENICE	1	HOV	loops	24H	2448	
I405-N	7	Los Angeles	Los Angeles	28.1	51.872	.355	772437	N/O VENICE	6	Mainline	loops	No	2448	
I405-N	7	Los Angeles	Los Angeles	28.52	52.292	.22	772528	WESTMINSTER	1	HOV	loops	24H	2059	
I405-N	7	Los Angeles	Los Angeles	28.52	52.292	.22	716714	WESTMINSTER	5	Mainline	loops	No	2059	
I405-N	7	Los Angeles	Los Angeles	28.54	52.312	.32	772457	PALMS BLVD	1	HOV	loops	24H	2442	
I405-N	7	Los Angeles	Los Angeles	28.54	52.312	.32	772455	PALMS BLVD	5	Mainline	loops	No	2442	
I405-N	7	Los Angeles	Los Angeles	29.16	52.932	.48	772533	NATIONAL	1	HOV	loops	24H	3192	
I405-N	7	Los Angeles	Los Angeles	29.16	52.932		716716	NATIONAL	1	Off Ramp	loops	No	3192	
I405-N	7	Los Angeles	Los Angeles	29.16	52.932	.48	718500	NATIONAL	4	Mainline	loops	No	3192	
I405-N	7	Los Angeles	Los Angeles	29.5	53.272		768971	NB 405 TO WB 10	2	Fwy-Fwy	loops	No	2426	
I405-N	7	Los Angeles	Los Angeles	29.5	53.272	.485	772539	S OF 10	1	HOV	loops	24H	2426	
I405-N	7	Los Angeles	Los Angeles	29.5	53.272	.485	768969	S OF 10	4	Mainline	loops	No	2426	
I405-N	7	Los Angeles	Los Angeles	30.13	53.902	.485	775199	PICO	1	HOV		24H	3201	
I405-N	7	Los Angeles	Los Angeles	30.13	53.902		716717	PICO / OLYMPIC	1	On Ramp	loops	No	3201	
I405-N	7	Los Angeles	Los Angeles	30.13	53.902	.485	717794	PICO / OLYMPIC	5	Mainline	loops	No	3201	
I405-N	7	Los Angeles	Los Angeles	30.47	54.242	.41	716720	LA GRANGE	6	Mainline	loops	No	2060	
I405-N	7	Los Angeles	Los Angeles	30.47	54.242	.41	775170	LA GRANGE	1	HOV		24H	2060	
I405-N	7	Los Angeles	Los Angeles	30.95	54.722	.415	717797	SANTA MONICA	5	Mainline	loops	No	3202	
I405-N	7	Los Angeles	Los Angeles	30.95	54.722		716722	SANTA MONICA	1	On Ramp	loops	No	3202	
I405-N	7	Los Angeles	Los Angeles	30.95	54.722	.415	775321	SANTA MONICA	1	HOV		24H	3202	
I405-N	7	Los Angeles		31.3	55.072	.31	775155	NO OF SANTA MONICA	6	Mainline		No	2061	
I405-N	7	Los Angeles		31.3	55.072	.31	775157	NO OF SANTA MONICA	1	HOV		24H	2061	
I405-N	7	Los Angeles		31.57	55.342		716724	WILSHIRE WB	1	On Ramp	loops	No	3204	
I405-N	7	Los Angeles		31.57	55.342	.405	775286	WILSHIRE2	1	HOV		24H	3204	
I405-N	7	Los Angeles		31.57	55.342	.405	717798	WILSHIRE2	5	Mainline	loops	No	3204	
I405-N	7	Los Angeles		32.11	55.882	.415	775261	WATERFORD	5	Mainline		No	3426	
I405-N	7	Los Angeles		32.11	55.882	.415	775263	WATERFORD	1	HOV		24H	3426	
I405-N	7	Los Angeles		32.4	56.172	.425	775250	CASHMERE	1	HOV		24H	2062	
I405-N	7	Los Angeles		32.4	56.172	.425	717799	CASHMERE	4	Mainline	loops	No	2062	
I405-N	7	Los Angeles	Los Angeles	32.96	56.732	.51	717800	SUNSET	5	Mainline	loops	No	3205	
I405-N	7	Los Angeles	Los Angeles	32.96	56.732		716727	SUNSET	1	On Ramp	loops	No	3205	
I405-N	7	Los Angeles	Los Angeles	32.96	56.732		764690	SUNSET	1	Off Ramp	loops	No	3205	
I405-N	7	Los Angeles	Los Angeles	32.96	56.732	.51	775191	SUNSET 2	1	HOV		24H	3205	
I405-N	7	Los Angeles	Los Angeles	33.42	57.192		764692	MORAGA	1	Off Ramp	loops	No	3206	
I405-N	7	Los Angeles	Los Angeles	33.42	57.192	.615	717801	MORAGA	5	Mainline	loops	No	3206	
I405-N	7	Los Angeles	Los Angeles	33.42	57.192	.615	775230	MORAGA	1	HOV		24H	3206	
I405-N	7	Los Angeles	Los Angeles	33.42	57.192		716729	MORAGA	1	On Ramp	loops	No	3206	
I405-N	7	Los Angeles	Los Angeles	34.19	57.962	.645	775137	SO OF GETTY CNTR DR	5	Mainline		No	2064	
I405-N	7	Los Angeles	Los Angeles	34.19	57.962	.645	775139	SO OF GETTY CNTR DR	1	HOV		24H	2064	
I405-N	7	Los Angeles	Los Angeles	34.71	58.482		716731	GETTY / SEPULVEDA	1	On Ramp	loops	No	3207	
I405-N	7	Los Angeles	Los Angeles	34.71	58.482	.515	775266	GETTY 2	1	HOV		24H	3207	
I405-N	7	Los Angeles	Los Angeles	34.71	58.482	.515	717804	GETTY / SEPULVEDA	5	Mainline	loops	No	3207	
I405-N	7	Los Angeles	Los Angeles	34.71	58.482		764694	GETTY / SEPULVEDA	1	Off Ramp	loops	No	3207	
I405-N	7	Los Angeles	Los Angeles	35.22	58.992	.545	775185	N/O SEPULVEDA	1	HOV		24H	2065	
I405-N	7	Los Angeles	Los Angeles	35.22	58.992	.545	775183	N/O SEPULVEDA	5	Mainline		No	2065	
I405-N	7	Los Angeles	Los Angeles	35.8	59.572	.59	775193	BEL AIR CR	1	HOV		24H	2066	
I405-N	7	Los Angeles	Los Angeles	35.8	59.572	.59	716733	BEL AIR CR	5	Mainline	loops	No	2066	
I405-N	7	Los Angeles	Los Angeles	36.4	60.172	.565	775122	SO. OF SKIRBALL	1	HOV		24H	2067	
I405-N	7	Los Angeles	Los Angeles	36.4	60.172	.565	775120	SO. OF SKIRBALL	5	Mainline		No	2067	
I405-N	7	Los Angeles	Los Angeles	36.93	60.702		716736	SKIRBALL/MULHOLLAND	1	On Ramp	loops	No	3208	
I405-N	7	Los Angeles	Los Angeles	36.93	60.702		764696	SKIRBALL/MULHOLLAND	1	Off Ramp	loops	No	3208	
I405-N	7	Los Angeles	Los Angeles	36.93	60.702	.585	775205	MULHOLLAND	1	HOV		24H	3208	
I405-N	7	Los Angeles	Los Angeles	36.93	60.702	.585	717806	SKIRBALL/MULHOLLAND	5	Mainline	loops	No	3208	
I405-N	7	Los Angeles	Los Angeles	37.57	61.342	.605	767264	ROYAL RIDGE	1	HOV	loops	24H	2068	
I405-N	7	Los Angeles	Los Angeles	37.57	61.342	.605	716738	ROYAL RIDGE	6	Mainline	loops	No	2068	
I405-N	7	Los Angeles	Los Angeles	38.14	61.912	.425	716739	WOODCREST	6	Mainline	loops	No	2069	
I405-N	7	Los Angeles	Los Angeles	38.14	61.912	.425	775217	WOODCREST	1	HOV		24H	2069	
I405-N	7	Los Angeles	Los Angeles	38.42	62.192	.68	775226	VALLEY VISTA	1	HOV		24H	3514	
I405-N	7	Los Angeles	Los Angeles	38.42	62.192	.3	775225	VALLEY VISTA	6	Mainline		No	3514	
I405-N	7	Los Angeles	Los Angeles	38.74	62.512	.54	717814	VENTURA	4	Mainline	loops	No	3393	
I405-N	7	Los Angeles	Los Angeles	38.74	62.512		716743	VENTURA	1	On Ramp	loops	No	3393	
I405-N	7	Los Angeles	Los Angeles	39.5	63.272	.63	777065	NORTH OF 101	3	Mainline		No	2423	
I405-N	7	Los Angeles	Los Angeles	39.5	63.272	.79	777067	NORTH OF 101	1	HOV		24H	2423	
I405-N	7	Los Angeles	Los Angeles	40	63.772	.415	765195	BURBANK 1	1	HOV	loops	24H	2070	
I405-N	7	Los Angeles	Los Angeles	40	63.772	.415	767812	BURBANK 1	4	Mainline	loops	No	2070	
I405-N	7	Los Angeles	Los Angeles	40.33	64.102	.45	717818	BURBANK 2	4	Mainline	loops	No	3512	
I405-N	7	Los Angeles	Los Angeles	40.33	64.102	.45	762565	BURBANK 2	1	HOV	loops	24H	3512	
I405-N	7	Los Angeles	Los Angeles	40.33	64.102		764719	BURBANK 2	1	Off Ramp	loops	No	3512	
I405-N	7	Los Angeles	Los Angeles	40.33	64.102		716745	BURBANK 2	1	On Ramp	loops	No	3512	
I405-N	7	Los Angeles	Los Angeles	40.9	64.672	.575	767351	OXNARD ST	4	Mainline	loops	No	2071	
I405-N	7	Los Angeles	Los Angeles	40.9	64.672	.575	767353	OXNARD ST	1	HOV	loops	24H	2071	
I405-N	7	Los Angeles	Los Angeles	41.48	65.252	.78	717819	VICTORY	4	Mainline	loops	No	3511	
I405-N	7	Los Angeles	Los Angeles	41.48	65.252		717820	VICTORY	1	Off Ramp	loops	No	3511	
I405-N	7	Los Angeles	Los Angeles	41.48	65.252	.78	762567	VICTORY	1	HOV	loops	24H	3511	
I405-N	7	Los Angeles	Los Angeles	41.48	65.252		716746	VICTORY	1	On Ramp	loops	No	3511	
I405-N	7	Los Angeles	Los Angeles	42.46	66.232		716749	SHERMAN WAY	1	On Ramp	loops	No	3509	
I405-N	7	Los Angeles	Los Angeles	42.46	66.232		761511	SHERMAN WAY	1	Off Ramp	loops	No	3509	
I405-N	7	Los Angeles	Los Angeles	42.46	66.232	.86	717823	SHERMAN WAY	4	Mainline	loops	No	3509	
I405-N	7	Los Angeles	Los Angeles	42.46	66.232	.86	762569	SHERMAN WAY	1	HOV	loops	24H	3509	
I405-N	7	Los Angeles	Los Angeles	43.2	66.972	.705	767369	STAGG ST	1	HOV	loops	24H	2073	
I405-N	7	Los Angeles	Los Angeles	43.2	66.972	.705	767367	STAGG ST	4	Mainline	loops	No	2073	
I405-N	7	Los Angeles	Los Angeles	43.68	67.452		765126	ROSCOE	1	Off Ramp	loops	No	3507	
I405-N	7	Los Angeles	Los Angeles	43.87	67.642	.835	717825	ROSCOE	4	Mainline	loops	No	3506	
I405-N	7	Los Angeles	Los Angeles	43.87	67.642	.835	762571	ROSCOE	1	HOV	loops	24H	3506	
I405-N	7	Los Angeles	Los Angeles	43.87	67.642		716751	ROSCOE	1	On Ramp	loops	No	3506	
I405-N	7	Los Angeles	Los Angeles	44.66	68.432		765122	NORDHOFF	1	Off Ramp	loops	No	3505	
I405-N	7	Los Angeles	Los Angeles	44.87	68.642	.915	717827	NORDHOFF	4	Mainline	loops	No	3504	
I405-N	7	Los Angeles	Los Angeles	44.87	68.642	.915	762573	NORDHOFF	1	HOV	loops	24H	3504	
I405-N	7	Los Angeles	Los Angeles	44.87	68.642		716753	NORDHOFF	1	On Ramp	loops	No	3504	
I405-N	7	Los Angeles	Los Angeles	45.7	69.472	.665	771808	LASSEN	4	Mainline	loops	No	2075	
I405-N	7	Los Angeles	Los Angeles	45.7	69.472	.665	771810	LASSEN	1	HOV	loops	24H	2075	
I405-N	7	Los Angeles	Los Angeles	46.2	69.972		771770	DEVONSHIRE 1	1	Off Ramp	loops	No	4371	
I405-N	7	Los Angeles	Los Angeles	46.2	69.972		771768	DEVONSHIRE 1	1	On Ramp	loops	No	4371	
I405-N	7	Los Angeles	Los Angeles	46.2	69.972	1.12	771769	DEVONSHIRE 1	1	HOV	loops	24H	4371	
I405-N	7	Los Angeles	Los Angeles	46.2	69.972	1.12	771767	DEVONSHIRE 1	6	Mainline	loops	No	4371	
I405-N	7	Los Angeles	Los Angeles	46.4	70.172		771778	DEVONSHIRE 2	1	On Ramp	loops	No	4372	
I405-N	7	Los Angeles	Los Angeles	47.94	71.712		772013	RINALDI	1	On Ramp	loops	No	4373	
I405-N	7	Los Angeles	Los Angeles	47.94	71.712	1.05	772011	RINALDI	3	Mainline	loops	No	4373	
I405-N	7	Los Angeles	Los Angeles	47.94	71.712	1.05	772012	RINALDI	1	HOV	loops	24H	4373	
I405-N	7	Los Angeles	Los Angeles	48.3	72.072	.523	772024	FM 5 to 405	3	Mainline	loops	No	2424	
I405-N	7	Los Angeles	Los Angeles	48.3	72.072	.523	774085	FM 5 to 405	1	HOV	loops	24H	2424	
I405-S	12	Orange	Irvine	.6	.37	.455	1201118	N OF 5	5	Mainline	loops	No	2436	
I405-S	12	Orange	Irvine	.6	.37	.455	1211065	N OF 5	1	HOV	loops	24H	2436	
I405-S	12	Orange	Irvine	.77	.54	.18	1201085	IRVINE C1	1	HOV	loops	24H	1414	
I405-S	12	Orange	Irvine	.77	.54	.18	1201087	IRVINE C1	5	Mainline	loops	No	1414	
I405-S	12	Orange	Irvine	.77	.54		1201081	IRVINE C1	1	On Ramp	loops	No	1414	
I405-S	12	Orange	Irvine	.96	.73	.4	1201112	IRVINE C2	4	Mainline	loops	No	1413	
I405-S	12	Orange	Irvine	.96	.73	.4	1201110	IRVINE C2	1	HOV	loops	24H	1413	
I405-S	12	Orange	Irvine	.96	.73		1211054	IRVINE C2	2	Off Ramp	loops	No	1413	
I405-S	12	Orange	Irvine	.96	.73		1201106	IRVINE C2	1	On Ramp	loops	No	1413	
I405-S	12	Orange	Irvine	1.57	1.34		1221008	S OF 133	1	Off Ramp		No	2474	
I405-S	12	Orange	Irvine	1.57	1.34		1221011	S OF 133	2	Fwy-Fwy		No	2474	
I405-S	12	Orange	Irvine	1.57	1.34		1221028	S OF 133	1	Fwy-Fwy		No	2474	
I405-S	12	Orange	Irvine	1.57	1.34	.485	1209091	S OF 133	4	Mainline	loops	No	2474	
I405-S	12	Orange	Irvine	1.57	1.34	.485	1201131	S OF 133	1	HOV	loops	24H	2474	
I405-S	12	Orange	Irvine	1.73	1.5		1209094	AT 133	2	Coll/Dist	loops	No	2435	
