Fwy,District,County,City,CA PM,Abs PM,Length,ID,Name,Lanes,Type,Sensor Type,HOV,MS ID,IRM,Latitude,Longitude,Dir,State_PM,Abs_PM,User_ID_1,_file_date,_source_file
I5-N,7,Los Angeles,Norwalk,3.28,119.913,0.46,769625,ROSECRANS,3.0,Mainline,loops,No,3252,,33.900806,-118.059282,N,3.28,119.913,3252,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,3.28,119.913,,769626,ROSECRANS,1.0,Off Ramp,loops,No,3252,,33.900806,-118.059282,N,3.28,119.913,3252,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,3.72,120.353,0.335,718081,BLOOMFIELD,3.0,Mainline,loops,No,3271,,33.905186,-118.065055,N,3.72,120.353,3271,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,3.72,120.353,,762357,BLOOMFIELD,1.0,Off Ramp,loops,No,3271,,33.905186,-118.065055,N,3.72,120.353,3271,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,3.95,120.583,0.43,718360,SILVER BOW,3.0,Mainline,loops,No,2027,,33.907717,-118.067667,N,3.95,120.583,2027,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,4.58,121.213,0.505,759518,NORWALK 2,3.0,Mainline,loops,No,3273,,33.913564,-118.075867,N,4.58,121.213,3273,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,4.58,121.213,,715910,NORWALK SB,1.0,On Ramp,loops,No,3273,,33.913564,-118.075867,N,4.58,121.213,3273,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,4.819,121.452,,759514,IMPERIAL,1.0,Off Ramp,loops,No,3274,,33.915878,-118.078758,N,4.819,121.452,3274,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,4.96,121.593,0.46,759513,IMPERIAL HWY,3.0,Mainline,loops,No,3274,,33.917571,-118.080056,N,4.96,121.593,3274,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,4.96,121.593,,715912,IMPERIAL,1.0,On Ramp,loops,No,3274,,33.917571,-118.080056,N,4.96,121.593,3274,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,5.5,122.133,0.62,715915,TINA,3.0,Mainline,loops,No,2026,,33.924353,-118.084803,N,5.5,122.133,2026,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,6.2,122.833,,762359,ORR AND DAY,1.0,Off Ramp,loops,No,2579,,33.93311,-118.091005,N,6.2,122.833,2579,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,6.2,122.833,0.615,715918,ORR - DAY,3.0,Mainline,loops,No,2579,,33.93311,-118.091005,N,6.2,122.833,2579,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,6.5,123.133,,768489,NB 5 TO NB 605,2.0,Fwy-Fwy,loops,No,2578,,33.936872,-118.093579,N,6.5,123.133,2578,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,6.51,123.143,,768488,NB 5 TO SB 605,1.0,Fwy-Fwy,loops,No,2578,,33.936995,-118.093666,N,6.51,123.143,2578,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,6.73,123.363,,768507,NB 5 TO 605,2.0,Fwy-Fwy,loops,No,3276,,33.939747,-118.095531,N,6.73,123.363,3276,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,6.73,123.363,,764393,FLORENCE,1.0,On Ramp,loops,No,3276,,33.939747,-118.095531,N,6.73,123.363,3276,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Norwalk,6.73,123.363,0.8,764232,FLORENCE,3.0,Mainline,loops,No,3276,,33.939747,-118.095531,N,6.73,123.363,3276,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,7.8,124.433,0.77,763985,GARNISH,4.0,Mainline,loops,No,2025,,33.953085,-118.105015,N,7.8,124.433,2025,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.27,124.903,,715924,LAKEWOOD NB,1.0,On Ramp,loops,No,3586,,33.957583,-118.111199,N,8.27,124.903,3586,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.27,124.903,0.305,759531,LAKEWOOD 1,4.0,Mainline,loops,No,3586,,33.957583,-118.111199,N,8.27,124.903,3586,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.27,124.903,,759530,LAKEWOOD 1,1.0,Off Ramp,loops,No,3586,,33.957583,-118.111199,N,8.27,124.903,3586,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.41,125.043,0.295,759542,LAKEWOOD 2,4.0,Mainline,loops,No,3587,,33.95891,-118.113036,N,8.41,125.043,3587,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.41,125.043,,715926,LAKEWOOD SB,1.0,On Ramp,loops,No,3587,,33.95891,-118.113036,N,8.41,125.043,3587,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.86,125.493,0.545,759552,PARAMOUNT,4.0,Mainline,loops,No,3588,,33.9632,-118.1189,N,8.86,125.493,3588,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.86,125.493,,715927,PARAMOUNT,1.0,On Ramp,loops,No,3588,,33.9632,-118.1189,N,8.86,125.493,3588,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,8.86,125.493,,759551,PARAMOUNT,1.0,Off Ramp,loops,No,3588,,33.9632,-118.1189,N,8.86,125.493,3588,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Downey,9.5,126.133,0.505,715930,GUATEMALA,4.0,Mainline,loops,No,2023,,33.971763,-118.122905,N,9.5,126.133,2023,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,9.87,126.503,0.415,716921,SLAUSON,4.0,Mainline,loops,No,3332,,33.976554,-118.125758,N,9.87,126.503,3332,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,10.33,126.963,0.425,715933,GREENWOOD,4.0,Mainline,loops,No,2610,,33.981839,-118.130679,N,10.33,126.963,2610,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,10.72,127.353,0.485,716923,GARFIELD,4.0,Mainline,loops,No,3331,,33.985955,-118.135337,N,10.72,127.353,3331,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,10.76,127.393,,775574,GARFIELD,1.0,On Ramp,,No,3331,,33.986322,-118.135879,N,10.76,127.393,3331,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,11.3,127.933,0.41,763975,MALT,4.0,Mainline,loops,No,2022,,33.992305,-118.141915,N,11.3,127.933,2022,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,11.54,128.173,0.44,716925,WASHINGTON 1,4.0,Mainline,loops,No,3330,,33.995023,-118.144513,N,11.54,128.173,3330,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,11.77,128.403,,765429,WASHINGTON 2,1.0,On Ramp,loops,No,3590,,33.997786,-118.146738,N,11.77,128.403,3590,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,11.77,128.403,,762378,WASHINGTON 2,1.0,Off Ramp,loops,No,3590,,33.997786,-118.146738,N,11.77,128.403,3590,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,12.18,128.813,0.545,715938,GASPAR,4.0,Mainline,loops,No,2021,,34.002541,-118.150997,N,12.18,128.813,2021,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,12.63,129.263,0.421,716929,ATLANTIC,4.0,Mainline,loops,No,3647,,34.007196,-118.156466,N,12.63,129.263,3647,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,12.68,129.313,,771209,ATLANTIC,1.0,Off Ramp,loops,No,3647,,34.007644,-118.15715,N,12.68,129.313,3647,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,12.68,129.313,,768552,ATLANTIC,2.0,On Ramp,loops,No,3647,,34.007644,-118.15715,N,12.68,129.313,3647,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,13.023,129.656,,763791,TRIGGS,1.0,Off Ramp,loops,No,3152,,34.011295,-118.161135,N,13.023,129.656,3152,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,13.023,129.656,0.36,764435,TRIGGS,4.0,Mainline,loops,No,3152,,34.011295,-118.161135,N,13.023,129.656,3152,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,13.023,129.656,,768532,TRIGGS,1.0,On Ramp,loops,No,3152,,34.011295,-118.161135,N,13.023,129.656,3152,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,13.35,129.983,0.323,715944,FERRIS,4.0,Mainline,loops,No,2537,,34.013676,-118.166091,N,13.35,129.983,2537,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,13.67,130.303,,775569,S OF 710,1.0,Off Ramp,,No,2536,,34.015567,-118.171131,N,13.67,130.303,2536,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,13.67,130.303,,768536,NB 5 TO NB 710,1.0,Fwy-Fwy,loops,No,2536,,34.015567,-118.171131,N,13.67,130.303,2536,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Commerce,13.67,130.303,0.5,718086,S OF 710,4.0,Mainline,loops,No,2536,,34.015567,-118.171131,N,13.67,130.303,2536,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,,14.35,130.983,,715949,DOWNEY,1.0,On Ramp,loops,No,3153,,34.020076,-118.181702,N,14.35,130.983,3153,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,,14.35,130.983,0.565,716933,DOWNEY,5.0,Mainline,loops,No,3153,,34.020076,-118.181702,N,14.35,130.983,3153,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,,14.8,131.433,0.395,759566,DITMAN,5.0,Mainline,loops,No,3593,,34.020251,-118.189669,N,14.8,131.433,3593,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,,14.803,131.436,,775564,DITMAN,1.0,On Ramp,,No,3593,,34.020251,-118.189723,N,14.803,131.436,3593,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,,14.803,131.436,,768540,DITMAN,1.0,Off Ramp,loops,No,3593,,34.020251,-118.189723,N,14.803,131.436,3593,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,15.118,131.751,,759572,CALZONA,1.0,Off Ramp,loops,No,3154,,34.021007,-118.195039,N,15.118,131.751,3154,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,15.14,131.773,0.485,759576,CALZONA,5.0,Mainline,loops,No,3154,,34.021135,-118.195375,N,15.14,131.773,3154,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,15.14,131.773,,715953,CALZONA,1.0,On Ramp,loops,No,3154,,34.021135,-118.195375,N,15.14,131.773,3154,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,15.77,132.403,,766950,CONCORD,1.0,Off Ramp,loops,No,2576,,34.025295,-118.205056,N,15.77,132.403,2576,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,15.77,132.403,0.495,716937,CONCORD,5.0,Mainline,loops,No,2576,,34.025295,-118.205056,N,15.77,132.403,2576,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,16.13,132.763,,766927,NB 5 TO WB 10,2.0,Fwy-Fwy,loops,No,2540,,34.027763,-118.210714,N,16.13,132.763,2540,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,16.13,132.763,1.5,763700,EUCLID 1,2.0,Mainline,loops,No,2540,,34.027763,-118.210714,N,16.13,132.763,2540,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,16.14,132.773,,766928,NB 5 TO NB 101,2.0,Fwy-Fwy,loops,No,2540,,34.027834,-118.21087,N,16.14,132.773,2540,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,18.77,135.403,1.935,716942,MARENGO,5.0,Mainline,loops,No,3034,,34.059886,-118.214755,N,18.77,135.403,3034,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,18.77,135.403,,774189,MARENGO,1.0,On Ramp,loops,No,3034,,34.059886,-118.214755,N,18.77,135.403,3034,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,20,136.633,1.165,763237,PASADENA,4.0,Mainline,loops,No,3035,,34.076978,-118.219273,N,20,136.633,3035,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,20,136.633,,718087,PASADENA,1.0,On Ramp,loops,No,3035,,34.076978,-118.219273,N,20,136.633,3035,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,21.1,137.733,,715967,RIVERSIDE,1.0,On Ramp,loops,No,3036,,34.086881,-118.233611,N,21.1,137.733,3036,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,21.1,137.733,0.735,716951,RIVERSIDE,4.0,Mainline,loops,No,3036,,34.086881,-118.233611,N,21.1,137.733,3036,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,21.1,137.733,,716950,RIVERSIDE,1.0,Off Ramp,loops,No,3036,,34.086881,-118.233611,N,21.1,137.733,3036,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,21.47,138.103,0.35,718371,DORRIS,5.0,Mainline,loops,No,2083,,34.090311,-118.238626,N,21.47,138.103,2083,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,21.8,138.433,0.465,716953,STADIUM WAY,5.0,Mainline,loops,No,3037,,34.094038,-118.242314,N,21.8,138.433,3037,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,21.8,138.433,,716952,STADIUM WAY,2.0,Off Ramp,loops,No,3037,,34.094038,-118.242314,N,21.8,138.433,3037,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,21.8,138.433,,715969,STADIUM WAY,1.0,On Ramp,loops,No,3037,,34.094038,-118.242314,N,21.8,138.433,3037,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,22.4,139.033,0.48,763674,S OF 2,4.0,Mainline,loops,No,2287,,34.100954,-118.248419,N,22.4,139.033,2287,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,22.76,139.393,0.4,763669,N OF 2,4.0,Mainline,loops,No,2279,,34.104688,-118.252741,N,22.76,139.393,2279,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,23.2,139.833,0.55,716956,FLETCHER,5.0,Mainline,loops,No,3038,,34.108429,-118.258982,N,23.2,139.833,3038,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,23.2,139.833,,715970,FLETCHER,1.0,On Ramp,loops,No,3038,,34.108429,-118.258982,N,23.2,139.833,3038,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,23.86,140.493,0.58,759591,GLENDALE,4.0,Mainline,loops,No,3039,,34.114313,-118.267737,N,23.86,140.493,3039,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,23.86,140.493,,759590,GLENDALE,1.0,On Ramp,loops,No,3039,,34.114313,-118.267737,N,23.86,140.493,3039,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,24.3,140.933,,718377,LOS FELIZ EB,1.0,On Ramp,loops,No,3040,,34.120132,-118.270864,N,24.3,140.933,3040,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,24.36,140.993,0.34,775734,LOS FELIZ E/B,4.0,Mainline,,No,3040,,34.120938,-118.271262,N,24.36,140.993,3040,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,24.54,141.173,,718088,LOS FELIZ WB,1.0,On Ramp,loops,No,3041,,34.123398,-118.272271,N,24.54,141.173,3041,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,24.54,141.173,0.77,759602,LOS FELIZ 2,4.0,Mainline,loops,No,3041,,34.123398,-118.272271,N,24.54,141.173,3041,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,25.9,142.533,,718380,COLORADO,1.0,On Ramp,loops,No,3042,,34.142573,-118.277948,N,25.9,142.533,3042,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,25.9,142.533,1.17,761599,COLORADO,5.0,Mainline,loops,No,3042,,34.142573,-118.277948,N,25.9,142.533,3042,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,26.88,143.513,,768675,NB 5 TO WB 134,2.0,Fwy-Fwy,loops,No,2280,,34.153792,-118.286458,N,26.88,143.513,2280,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,26.88,143.513,0.65,761604,N OF 134,4.0,Mainline,loops,No,2280,,34.153792,-118.286458,N,26.88,143.513,2280,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Glendale,27.2,143.833,0.445,718384,VICTORY TR,5.0,Mainline,loops,No,2085,,34.156976,-118.290498,N,27.2,143.833,2085,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Glendale,27.77,144.403,0.36,716963,WESTERN 1,4.0,Mainline,loops,No,3220,,34.164088,-118.295568,N,27.77,144.403,3220,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Glendale,27.77,144.403,,716962,WESTERN 1,1.0,Off Ramp,loops,No,3220,,34.164088,-118.295568,N,27.77,144.403,3220,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Glendale,27.77,144.403,,715976,WESTERN EB,1.0,On Ramp,loops,No,3220,,34.164088,-118.295568,N,27.77,144.403,3220,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Glendale,27.92,144.553,,715977,WESTERN WB,1.0,On Ramp,loops,No,3219,,34.165484,-118.29753,N,27.92,144.553,3219,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Glendale,27.92,144.553,,716967,WESTERN 2,1.0,Off Ramp,loops,No,3219,,34.165484,-118.29753,N,27.92,144.553,3219,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Glendale,27.92,144.553,0.315,716968,WESTERN 2,4.0,Mainline,loops,No,3219,,34.165484,-118.29753,N,27.92,144.553,3219,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,28.4,145.033,0.265,716971,ALAMEDA 1,4.0,Mainline,loops,No,3222,,34.17007,-118.303837,N,28.4,145.033,3222,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,28.4,145.033,,716970,ALAMEDA 1,1.0,Off Ramp,loops,No,3222,,34.17007,-118.303837,N,28.4,145.033,3222,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,28.4,145.033,,715980,ALAMEDA EB,1.0,On Ramp,loops,No,3222,,34.17007,-118.303837,N,28.4,145.033,3222,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,28.45,145.083,,715981,ALAMEDA WB,1.0,On Ramp,loops,No,3221,,34.170572,-118.30448,N,28.45,145.083,3221,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,28.45,145.083,0.435,716973,ALAMEDA 2,4.0,Mainline,loops,No,3221,,34.170572,-118.30448,N,28.45,145.083,3221,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,28.45,145.083,,716972,ALAMEDA 2,1.0,Off Ramp,loops,No,3221,,34.170572,-118.30448,N,28.45,145.083,3221,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.27,145.903,,715982,OLIVE,1.0,On Ramp,loops,No,3223,,34.179879,-118.312407,N,29.27,145.903,3223,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.27,145.903,0.615,716974,OLIVE,4.0,Mainline,loops,No,3223,,34.179879,-118.312407,N,29.27,145.903,3223,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.27,145.903,,763810,OLIVE,1.0,Off Ramp,loops,No,3223,,34.179879,-118.312407,N,29.27,145.903,3223,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.68,146.313,0.35,777796,BURBANK 1,5.0,Mainline,,No,3243,,34.184656,-118.316541,N,29.68,146.313,3243,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.68,146.313,2.645,777795,BURBANK 1,1.0,HOV,,24H,3243,,34.184656,-118.316541,N,29.68,146.313,3243,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.97,146.603,,763812,BURBANK 2,2.0,Off Ramp,loops,No,3224,,34.187037,-118.320656,N,29.97,146.603,3224,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.97,146.603,,715985,BURBANK 2,1.0,On Ramp,loops,No,3224,,34.187037,-118.320656,N,29.97,146.603,3224,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.97,146.603,0.505,716978,BURBANK 2,5.0,Mainline,loops,No,3224,,34.187037,-118.320656,N,29.97,146.603,3224,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,29.97,146.603,0.505,777734,BURBANK 2,1.0,HOV,,24H,3224,,34.187037,-118.320656,N,29.97,146.603,3224,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,30.69,147.323,0.36,777781,LINCOLN,5.0,Mainline,,No,3241,,34.193931,-118.330086,N,30.69,147.323,3241,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,30.69,147.323,0.36,777765,LINCOLN,1.0,HOV,,24H,3225,,34.193931,-118.330086,N,30.69,147.323,3225,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,30.69,147.323,0.36,716981,LINCOLN,4.0,Mainline,loops,No,3225,,34.193931,-118.330086,N,30.69,147.323,3225,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,30.69,147.323,,715987,LINCOLN,1.0,On Ramp,loops,No,3225,,34.193931,-118.330086,N,30.69,147.323,3225,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,30.69,147.323,0.36,777782,LINCOLN,1.0,HOV,,24H,3241,,34.193931,-118.330086,N,30.69,147.323,3241,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,30.69,147.323,,716980,LINCOLN,2.0,Off Ramp,loops,No,3225,,34.193931,-118.330086,N,30.69,147.323,3225,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,31.41,148.043,,715988,BUENA VISTA,1.0,On Ramp,loops,No,3226,,34.200877,-118.339185,N,31.41,148.043,3226,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,31.41,148.043,,716984,BUENA VISTA,1.0,Off Ramp,loops,No,3226,,34.200877,-118.339185,N,31.41,148.043,3226,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,31.41,148.043,2.86,777745,BUENA VISTA,1.0,HOV,,24H,3226,,34.200877,-118.339185,N,31.41,148.043,3226,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Burbank,31.41,148.043,0.86,716985,BUENA VISTA,4.0,Mainline,loops,No,3226,,34.200877,-118.339185,N,31.41,148.043,3226,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,32.41,149.043,,715991,HOLLYWOOD WAY,1.0,On Ramp,loops,No,3227,,34.212728,-118.349041,N,32.41,149.043,3227,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,32.41,149.043,1.155,716988,HOLLYWOOD WAY,4.0,Mainline,loops,No,3227,,34.212728,-118.349041,N,32.41,149.043,3227,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,33.58,150.213,,761649,SUNLAND,1.0,Off Ramp,loops,No,3237,,34.222028,-118.36487,N,33.58,150.213,3237,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,33.72,150.353,0.915,716990,SUNLAND,4.0,Mainline,loops,No,3228,,34.222169,-118.3673,N,33.72,150.353,3228,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,33.72,150.353,,715994,SUNLAND,1.0,On Ramp,loops,No,3228,,34.222169,-118.3673,N,33.72,150.353,3228,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,34.24,150.873,0.51,716994,PENROSE,4.0,Mainline,loops,No,3236,,34.225945,-118.374982,N,34.24,150.873,3236,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,34.74,151.373,0.415,761644,TUXFORD,4.0,Mainline,loops,No,3229,,34.226627,-118.383614,N,34.74,151.373,3229,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,34.74,151.373,,716995,TUXFORD #1,1.0,Off Ramp,loops,No,3229,,34.226627,-118.383614,N,34.74,151.373,3229,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,34.74,151.373,,718091,TUXFORD,1.0,On Ramp,loops,No,3229,,34.226627,-118.383614,N,34.74,151.373,3229,2023-12-22,d07_text_meta_2023_12_22.txt
I5-N,7,Los Angeles,Los Angeles,34.88,151.513,,768685,TUXFORD #2,1.0,Off Ramp,loops,No,3235,,34.226551,-118.385908,N,34.88,151.513,3235,2023-12-22,d07_text_meta_2023_12_22.txt
